i,time,heure,sens,phase,score,grade,entry,sl,tp,risque,atr,f_fib,f_kijun,f_rsi,f_fvg,f_ob,f_rr,rempli,bar_fill,resultat_R
387,2025-09-30 11:05:00,11,-1,MARKDOWN,3,B,1.39154812,1.3922301714892464,1.3898429912768837,0.0006820514892464935,0.0003403429784925712,0,1,1,1,0,1,True,399,0.6974194664669549
410,2025-09-30 13:00:00,13,-1,MARKDOWN,1,C,1.39174858,1.3925755446054766,1.3896811684863084,0.0008269646054765989,0.0002710892109530428,0,0,1,0,0,1,True,418,-1.0
423,2025-09-30 14:05:00,14,1,MARKUP,2,C,1.39137704,1.3906036133693978,1.393310606576506,0.0007734266306023141,0.00023277326120454384,0,1,1,0,0,1,False,-1,
435,2025-09-30 15:05:00,15,1,MARKUP,2,C,1.3913558000000001,1.3905010306620096,1.3934927233449765,0.0008547693379905574,0.00025793867598078847,0,1,1,0,0,1,True,454,-1.0
447,2025-09-30 16:05:00,16,1,MARKUP,2,C,1.3913558000000001,1.390480228003853,1.3935447299903678,0.0008755719961470732,0.0002995439922937398,0,1,1,0,0,1,True,454,-1.0
461,2025-09-30 17:15:00,17,-1,MARKDOWN,2,C,1.39193624,1.3931812340124057,1.3888237549689855,0.0012449940124057424,0.00044246802481135046,0,1,1,0,0,1,True,470,-1.0
475,2025-09-30 18:25:00,18,1,MARKUP,3,B,1.39202064,1.391184740627675,1.3941103884308124,0.0008358993723249775,0.0005105187446500509,0,1,1,1,0,1,True,493,-1.0
487,2025-09-30 19:25:00,19,1,MARKUP,1,C,1.39115036,1.389408823772683,1.3955042005682925,0.0017415362273169865,0.00044235245463412627,0,1,0,0,0,1,False,-1,
499,2025-09-30 20:25:00,20,1,MARKUP,0,C,1.39115036,1.389453202063036,1.39539325484241,0.001697157936964011,0.00035359587392798435,0,0,0,0,0,1,False,-1,
643,2025-10-01 08:25:00,8,-1,MARKDOWN,1,C,1.39249488,1.393443796980513,1.390122587548718,0.0009489169805128039,0.00024759396102565874,0,1,0,0,0,1,False,-1,
655,2025-10-01 09:25:00,9,-1,MARKDOWN,2,C,1.39249488,1.393444020004651,1.390122029988373,0.0009491400046508502,0.00024804000930146427,0,1,1,0,0,1,True,668,0.765618423235285
674,2025-10-01 11:00:00,11,-1,MARKDOWN,2,C,1.3923153400000001,1.3935102206190235,1.3893281384524416,0.0011948806190233974,0.0003804412380468582,0,1,1,0,0,1,True,691,-1.0
698,2025-10-01 13:00:00,13,1,MARKUP,1,C,1.39154568,1.3905450525947853,1.3940472485130364,0.0010006274052145603,0.0002898948104291037,0,1,0,0,0,1,False,-1,
710,2025-10-01 14:00:00,14,1,MARKUP,1,C,1.39183982,1.3905426126999316,1.3950828382501708,0.001297207300068326,0.0002947746001367148,0,1,0,0,0,1,True,725,0.5
722,2025-10-01 15:00:00,15,1,MARKUP,1,C,1.3920314,1.390860796718545,1.3949579082036379,0.0011706032814551293,0.0002784065629102729,0,0,1,0,0,1,True,725,0.5
736,2025-10-01 16:10:00,16,1,MARKUP,2,C,1.39229096,1.3911611312843877,1.3951155317890307,0.001129828715612291,0.000517737431225054,0,1,1,0,0,1,False,-1,
748,2025-10-01 17:10:00,17,1,MARKUP,2,C,1.39235624,1.3911949989326913,1.3952593426682718,0.0011612410673087492,0.000550002134617546,0,1,1,0,0,1,False,-1,
760,2025-10-01 18:10:00,18,1,MARKUP,2,C,1.39276116,1.3911720622938721,1.3967339042653197,0.0015890977061279177,0.0005958754122556548,0,1,1,0,0,1,False,-1,
772,2025-10-01 19:10:00,19,1,MARKUP,2,C,1.39308586,1.391240784950821,1.3976985476229475,0.001845075049178968,0.0004584300983580466,0,1,1,0,0,1,False,-1,
784,2025-10-01 20:10:00,20,1,MARKUP,0,C,1.39308586,1.3912923381270434,1.3975696646823914,0.0017935218729565605,0.0003553237459131903,0,0,0,0,0,1,False,-1,
926,2025-10-02 08:00:00,8,1,MARKUP,2,C,1.3943374,1.3939796521366776,1.3952317696583059,0.0003577478633223219,0.00018069572664439098,0,1,1,0,0,1,True,937,-1.0
953,2025-10-02 10:15:00,10,-1,MARKDOWN,1,C,1.3942697,1.3950199400584014,1.3923940998539965,0.000750240058401408,0.00023988011680250716,0,1,0,0,0,1,False,-1,
965,2025-10-02 11:15:00,11,-1,MARKDOWN,2,C,1.3942697,1.3950313479569312,1.392365580107672,0.0007616479569312329,0.0002626959138620882,0,1,1,0,0,1,False,-1,
995,2025-10-02 13:45:00,13,-1,MARKDOWN,3,B,1.39400396,1.3945872065828213,1.3925458435429467,0.000583246582821273,0.0002344131656423422,0,1,1,0,1,1,True,999,-1.0
1007,2025-10-02 14:45:00,14,1,MARKUP,2,C,1.39376188,1.3931253241576165,1.395353269605959,0.0006365558423835349,0.0002493516847670929,0,1,1,0,0,1,False,-1,
1019,2025-10-02 15:45:00,15,1,MARKUP,2,C,1.394084,1.3931829446876922,1.3963366382807698,0.0009010553123078857,0.00027411062461593785,0,1,1,0,0,1,True,1023,1.75
1031,2025-10-02 16:45:00,16,1,MARKUP,3,B,1.39433792,1.3931680490951734,1.397262597262066,0.0011698709048264533,0.00038390180965315666,0,1,1,0,1,1,False,-1,
1043,2025-10-02 17:45:00,17,1,MARKUP,2,C,1.3950098,1.393302826586348,1.3992772335341297,0.001706973413651891,0.0004343468273041827,0,1,1,0,0,1,False,-1,
1055,2025-10-02 18:45:00,18,1,MARKUP,1,C,1.3954491,1.3933284308365677,1.4007507729085809,0.0021206691634323427,0.0003831383268647303,0,1,0,0,0,1,False,-1,
1067,2025-10-02 19:45:00,19,1,MARKUP,0,C,1.39579484,1.3938456216810382,1.4006678857974044,0.0019492183189617762,0.0003687566379234722,0,0,0,0,0,1,False,-1,
1214,2025-10-03 08:00:00,8,1,MARKUP,1,C,1.39643088,1.3960505329992214,1.3973817475019465,0.0003803470007786025,0.00011893400155706642,0,1,0,0,0,1,True,1227,-1.0
1242,2025-10-03 10:20:00,10,-1,MARKDOWN,2,C,1.39655654,1.3970554611802175,1.3953092370494562,0.0004989211802175486,0.00021092236043504558,0,1,1,0,0,1,True,1258,0.589279774213231
1254,2025-10-03 11:20:00,11,-1,MARKDOWN,0,C,1.3964916,1.397064993160263,1.3950581170993428,0.0005733931602629472,0.00022998632052612168,0,0,0,0,0,1,True,1257,1.3555910011033947
1278,2025-10-03 13:20:00,13,1,MARKUP,3,B,1.39618548,1.3956486027605035,1.3975276730987412,0.0005368772394964694,0.00020279447899295328,0,1,1,0,1,1,True,1302,-1.0
1290,2025-10-03 14:20:00,14,1,MARKUP,0,C,1.39619694,1.3956603330537585,1.397538457365604,0.0005366069462415801,0.00017933389248293128,0,0,0,0,0,1,True,1302,-1.0
1306,2025-10-03 15:40:00,15,-1,MARKDOWN,3,B,1.39647688,1.3970403584169704,1.3950681839575743,0.0005634784169703533,0.0002407168339410438,0,1,1,1,0,1,False,-1,
1318,2025-10-03 16:40:00,16,-1,MARKDOWN,2,C,1.3961789199999999,1.3970953128805224,1.3938879377986937,0.0009163928805224764,0.0003506257610447906,0,1,0,0,1,1,False,-1,
1330,2025-10-03 17:40:00,17,-1,MARKDOWN,1,C,1.39594972,1.3971477854116057,1.3929545564709858,0.0011980654116057199,0.00045557082321163355,0,1,0,0,0,1,False,-1,
1342,2025-10-03 18:40:00,18,-1,MARKDOWN,1,C,1.39594972,1.3971129023230937,1.3930417641922657,0.0011631823230937588,0.00038580464618770047,0,1,0,0,0,1,False,-1,
1354,2025-10-03 19:40:00,19,-1,MARKDOWN,0,C,1.3957213,1.3969612958697661,1.3926213103255844,0.0012399958697661972,0.0003025917395323036,0,0,0,0,0,1,True,1368,0.773889714539417
1366,2025-10-03 20:40:00,20,-1,MARKDOWN,0,C,1.39541848,1.3964536173585533,1.3928306366036167,0.0010351373585533175,0.0002672347171067506,0,0,0,0,0,1,True,1368,0.6818233234895488
1502,2025-10-06 08:00:00,8,-1,MARKDOWN,0,C,1.39583016,1.3967327225325248,1.3935737536686883,0.0009025625325247422,0.0001854450650493239,0,0,0,0,0,1,False,-1,
1522,2025-10-06 09:40:00,9,-1,MARKDOWN,3,B,1.3951565400000001,1.3956667126560116,1.3938811083599714,0.0005101726560114983,0.00023342531202309141,0,1,1,0,1,1,True,1523,0.9702933836826415
1546,2025-10-06 11:40:00,11,-1,MARKDOWN,2,C,1.39507846,1.3958079541424337,1.3932547246439153,0.0007294941424338397,0.0003359082848674807,0,1,1,0,0,1,True,1548,-1.0
1562,2025-10-06 13:00:00,13,1,MARKUP,1,C,1.39483086,1.3940337193243189,1.3968237116892026,0.0007971406756810406,0.00027256135136233197,0,1,0,0,0,1,False,-1,
1574,2025-10-06 14:00:00,14,1,MARKUP,2,C,1.3949492799999998,1.3940313907838802,1.397244003040299,0.0009178892161196828,0.00027721843223939486,0,1,1,0,0,1,False,-1,
1586,2025-10-06 15:00:00,15,1,MARKUP,2,C,1.39504096,1.394023525010291,1.3975845474742723,0.0010174349897089652,0.0002929499794176448,0,1,1,0,0,1,False,-1,
1598,2025-10-06 16:00:00,16,1,MARKUP,2,C,1.39542468,1.3945958648860317,1.3974967177849211,0.000828815113968373,0.00032827022793650455,0,1,1,0,0,1,True,1620,-1.0
1610,2025-10-06 17:00:00,17,1,MARKUP,1,C,1.39584682,1.3951024679229729,1.397707700192568,0.0007443520770271661,0.00033506415405441375,0,1,0,0,0,1,True,1616,-1.0
1629,2025-10-06 18:35:00,18,-1,MARKDOWN,1,C,1.39594342,1.3969544643803833,1.393415809049042,0.0010110443803832414,0.0003489287607663684,0,1,0,0,0,1,False,-1,
1641,2025-10-06 19:35:00,19,-1,MARKDOWN,1,C,1.39594342,1.3969168819655575,1.3935097650861064,0.0009734619655574761,0.00027376393111483183,0,1,0,0,0,1,False,-1,
1653,2025-10-06 20:35:00,20,-1,MARKDOWN,1,C,1.39594342,1.3968920608834765,1.393571817791309,0.0009486408834764593,0.0002241217669525873,0,0,1,0,0,1,False,-1,
1794,2025-10-07 08:20:00,8,1,MARKUP,2,C,1.3948526799999998,1.3944975563658186,1.395740489085453,0.0003551236341812203,0.00014488726836260255,0,1,1,0,0,1,False,-1,
1806,2025-10-07 09:20:00,9,1,MARKUP,1,C,1.39502884,1.3943066484076394,1.3968343189809014,0.0007221915923605327,0.00020670318472095406,0,1,0,0,0,1,False,-1,
1818,2025-10-07 10:20:00,10,1,MARKUP,1,C,1.39510906,1.394292259114896,1.3971510622127599,0.000816800885103941,0.00023548177020780138,0,1,0,0,0,1,True,1829,0.9370636161638892
1832,2025-10-07 11:30:00,11,1,MARKUP,2,C,1.39510906,1.394289925033554,1.3971568974161148,0.0008191349664459224,0.00024014993289170442,0,0,1,0,1,1,True,1856,0.9358182267304809
1868,2025-10-07 14:30:00,14,1,MARKUP,3,B,1.39568998,1.3952448859701911,1.3968027150745221,0.0004450940298088568,0.00021022805961786335,1,1,1,0,0,1,True,1874,0.5
1880,2025-10-07 15:30:00,15,1,MARKUP,1,C,1.39535446,1.3946322142914571,1.3971600742713575,0.0007222457085429568,0.0002755714170859982,0,1,0,0,0,1,True,1882,-1.0
1897,2025-10-07 16:55:00,16,-1,MARKDOWN,2,C,1.39558566,1.3964767262730151,1.3933579943174625,0.0008910662730150509,0.0003534525460299953,0,1,1,0,0,1,False,-1,
1909,2025-10-07 17:55:00,17,-1,MARKDOWN,2,C,1.39558566,1.3964935677495667,1.3933158906260834,0.0009079077495666166,0.0003871354991330534,0,1,1,0,0,1,True,1930,0.6685616972097896
1921,2025-10-07 18:55:00,18,-1,MARKDOWN,0,C,1.39537556,1.3965001045491579,1.3925641986271051,0.001124544549157891,0.0004002090983153945,0,0,0,0,0,1,True,1928,-0.4307877356772479
2078,2025-10-08 08:00:00,8,1,MARKUP,2,C,1.3958393999999998,1.395117936203592,1.3976430594910196,0.0007214637964079174,0.00014412759281619595,0,1,1,0,0,1,False,-1,
2090,2025-10-08 09:00:00,9,1,MARKUP,1,C,1.39606974,1.3953876079669725,1.3977750700825686,0.0006821320330274716,0.00016478406605520846,0,1,0,0,0,1,True,2104,-1.0
2121,2025-10-08 11:35:00,11,-1,MARKDOWN,1,C,1.39635364,1.3972388440300811,1.3941406299247974,0.0008852040300810771,0.0002576880601622419,0,1,0,0,0,1,False,-1,
2138,2025-10-08 13:00:00,13,-1,MARKDOWN,2,C,1.39635364,1.3972469755787515,1.3941203010531213,0.0008933355787514863,0.0002739511575027804,0,1,1,0,0,1,False,-1,
2150,2025-10-08 14:00:00,14,-1,MARKDOWN,2,C,1.39610152,1.39722601345569,1.393290286360775,0.00112449345568999,0.00023202691138001196,0,1,1,0,0,1,False,-1,
2162,2025-10-08 15:00:00,15,-1,MARKDOWN,2,C,1.39558904,1.396573900630066,1.3931268884248351,0.0009848606300659757,0.00022780126013170586,0,1,1,0,0,1,False,-1,
2174,2025-10-08 16:00:00,16,-1,MARKDOWN,2,C,1.39500702,1.3960502877127197,1.3923988507182008,0.0010432677127196754,0.00026057542543913995,0,1,1,0,0,1,True,2187,-1.0
2186,2025-10-08 17:00:00,17,-1,MARKDOWN,1,C,1.3948695,1.3960906126211896,1.3918167184470258,0.001221112621189624,0.0003412252423789071,1,0,0,0,0,1,True,2187,-1.0
2217,2025-10-08 19:35:00,19,1,MARKUP,2,C,1.39426252,1.3930037808573525,1.3974093678566188,0.0012587391426475136,0.0003324382852947628,0,1,1,0,0,1,False,-1,
2229,2025-10-08 20:35:00,20,1,MARKUP,2,C,1.39428926,1.3930308120544166,1.3974353798639587,0.0012584479455834963,0.0002783758911669098,0,1,1,0,0,1,False,-1,
2366,2025-10-09 08:00:00,8,-1,MARKDOWN,1,C,1.39459274,1.3953904598939932,1.392598440265017,0.0007977198939932428,0.00012091978798661266,0,1,0,0,0,1,True,2380,-1.0
2390,2025-10-09 10:00:00,10,1,MARKUP,1,C,1.39450364,1.393220423623672,1.3977116809408197,0.0012832163763278892,0.00025915275265551475,0,1,0,0,0,1,False,-1,
2402,2025-10-09 11:00:00,11,1,MARKUP,2,C,1.39450364,1.39321787386965,1.397718055325875,0.00128576613035003,0.00026425226069977836,0,1,1,0,0,1,False,-1,
2463,2025-10-09 16:05:00,16,-1,MARKDOWN,1,C,1.3953043200000002,1.3963389062948677,1.3927178542628313,0.0010345862948675233,0.0003578125897350239,0,1,0,0,0,1,True,2468,-1.0
2475,2025-10-09 17:05:00,17,1,MARKUP,2,C,1.39557406,1.3936780752985538,1.4003140217536152,0.0018959847014461406,0.00048384940289266146,0,1,1,0,0,1,False,-1,
2487,2025-10-09 18:05:00,18,1,MARKUP,2,C,1.39670096,1.3936602026503047,1.4043028533742383,0.0030407573496953333,0.0005195946993909361,0,1,1,0,0,1,False,-1,
2499,2025-10-09 19:05:00,19,1,MARKUP,2,C,1.39704476,1.393676772924119,1.4054647276897023,0.0033679870758809294,0.00048645415176206476,0,1,1,0,0,1,False,-1,
2511,2025-10-09 20:05:00,20,1,MARKUP,2,C,1.3972395800000001,1.3936994568743175,1.4060898878142067,0.003540123125682637,0.00044108625136504595,0,1,1,0,0,1,False,-1,
2668,2025-10-10 09:10:00,9,1,MARKUP,3,B,1.40167504,1.4013103058838365,1.4025868752904085,0.0003647341161634454,0.00017938823232692573,0,1,1,1,0,1,False,-1,
2680,2025-10-10 10:10:00,10,1,MARKUP,2,C,1.40213838,1.4011820659105965,1.4045291652235088,0.0009563140894035538,0.0003158681788072047,0,1,0,1,1,1,True,2691,-1.0
2731,2025-10-10 14:25:00,14,-1,MARKDOWN,2,C,1.40261634,1.4035590712602077,1.4002595118494807,0.0009427312602077187,0.0002581425204157564,0,1,1,0,0,1,False,-1,
2743,2025-10-10 15:25:00,15,-1,MARKDOWN,2,C,1.40207992,1.4027913612392133,1.4003013169019667,0.0007114412392132952,0.00032272247842675227,0,1,1,0,0,1,False,-1,
2755,2025-10-10 16:25:00,16,-1,MARKDOWN,2,C,1.40049224,1.4025338845558482,1.3953881286103793,0.00204164455584821,0.0005077691116964423,0,1,0,1,0,1,False,-1,
2767,2025-10-10 17:25:00,17,-1,MARKDOWN,1,C,1.40049224,1.402513225227687,1.395439776930782,0.002020985227687122,0.00046645045537436504,0,1,0,0,0,1,True,2780,0.43653955898014446
2968,2025-10-13 10:10:00,10,1,MARKUP,2,C,1.3991565799999999,1.3981503389422385,1.4016721826444032,0.00100624105776137,0.0003393221155227952,0,1,1,0,0,1,False,-1,
2980,2025-10-13 11:10:00,11,1,MARKUP,2,C,1.39955816,1.3986775910614282,1.4017595823464295,0.0008805689385718019,0.0003248178771434296,0,1,1,0,0,1,False,-1,
3002,2025-10-13 13:00:00,13,1,MARKUP,1,C,1.3996956799999998,1.3987246132095355,1.4021233469761607,0.0009710667904643255,0.00023077358092876747,0,0,1,0,0,1,False,-1,
3021,2025-10-13 14:35:00,14,1,MARKUP,2,C,1.39993052,1.399081592050375,1.4020528398740628,0.0008489279496251001,0.0002768158992502119,0,1,1,0,0,1,False,-1,
3033,2025-10-13 15:35:00,15,1,MARKUP,2,C,1.40033884,1.399579260427761,1.4022377889305977,0.0007595795722390442,0.0002814791444782291,0,1,0,0,1,1,False,-1,
3045,2025-10-13 16:35:00,16,1,MARKUP,1,C,1.4005489400000002,1.3995796901538844,1.4029720646152897,0.0009692498461157939,0.00028061969223152895,0,1,0,0,0,1,False,-1,
3057,2025-10-13 17:35:00,17,1,MARKUP,1,C,1.40111048,1.3995356876849068,1.4050474607877332,0.0015747923150932763,0.00036862463018658836,0,1,0,0,0,1,False,-1,
3069,2025-10-13 18:35:00,18,1,MARKUP,1,C,1.40112958,1.3995372412284384,1.4051104269289043,0.0015923387715617299,0.0003655175431235108,0,1,0,0,0,1,False,-1,
3081,2025-10-13 19:35:00,19,1,MARKUP,2,C,1.4015251,1.4002039161546953,1.4048280596132616,0.0013211838453046632,0.00031216769060950705,0,1,1,0,0,1,False,-1,
3093,2025-10-13 20:35:00,20,1,MARKUP,2,C,1.40198006,1.4009537788917847,1.4045457627705384,0.0010262811082153434,0.00027244221643030604,0,1,1,0,0,1,False,-1,
3230,2025-10-14 08:00:00,8,1,MARKUP,1,C,1.40384098,1.403208277298882,1.405422736752795,0.0006327027011179265,0.00020344540223600304,0,1,0,0,0,1,False,-1,
3242,2025-10-14 09:00:00,9,1,MARKUP,2,C,1.40406636,1.403182623763057,1.4062757005923578,0.0008837362369431556,0.0002547524738862558,0,1,1,0,0,1,False,-1,
3254,2025-10-14 10:00:00,10,1,MARKUP,3,B,1.4044724199999998,1.4034183253746793,1.4071076565633014,0.0010540946253205785,0.0003433492506413706,0,1,1,0,1,1,False,-1,
3266,2025-10-14 11:00:00,11,1,MARKUP,1,C,1.4050061200000001,1.4037820944960266,1.4080661837599338,0.0012240255039734915,0.00041581100794672393,0,1,0,0,0,1,False,-1,
3290,2025-10-14 13:00:00,13,1,MARKUP,2,C,1.40528892,1.4039682913865332,1.408590491533667,0.0013206286134668233,0.00030341722693377526,0,1,1,0,0,1,False,-1,
3302,2025-10-14 14:00:00,14,1,MARKUP,1,C,1.40602622,1.4046546556487953,1.4094551308780117,0.0013715643512046682,0.0002906887024095864,0,1,0,0,0,1,False,-1,
3314,2025-10-14 15:00:00,15,1,MARKUP,1,C,1.406156,1.4048488900877445,1.4094237747806386,0.0013071099122554664,0.000322219824510552,1,0,0,0,0,1,True,3331,-1.0
3326,2025-10-14 16:00:00,16,1,MARKUP,2,C,1.40642174,1.4052702982972012,1.4093003442569974,0.0011514417027989055,0.00033940340559747716,0,1,0,0,1,1,True,3329,-1.0
3343,2025-10-14 17:25:00,17,-1,MARKDOWN,1,C,1.40619932,1.4082599145407257,1.4010478336481857,0.002060594540725713,0.0004998290814515736,0,1,0,0,0,1,False,-1,
3355,2025-10-14 18:25:00,18,-1,MARKDOWN,1,C,1.40609618,1.4082444621598078,1.4007254746004807,0.0021482821598077795,0.0004689243196154398,0,1,0,0,0,1,False,-1,
3367,2025-10-14 19:25:00,19,-1,MARKDOWN,0,C,1.40577482,1.4077286309333725,1.4008902926665687,0.001953810933372546,0.00047726186674474665,0,0,0,0,0,1,False,-1,
3380,2025-10-14 20:30:00,20,-1,MARKDOWN,2,C,1.40577482,1.4077187614801543,1.4009149662996143,0.0019439414801543098,0.0004575229603084289,0,1,1,0,0,1,False,-1,
3518,2025-10-15 08:00:00,8,-1,MARKDOWN,2,C,1.4042106,1.4049443652929765,1.402376186767559,0.0007337652929764182,0.00016873058595322918,0,1,1,0,0,1,False,-1,
3530,2025-10-15 09:00:00,9,-1,MARKDOWN,2,C,1.4040128399999998,1.4046307293317262,1.402468116670684,0.0006178893317263512,0.00018145866345255614,0,1,1,0,0,1,True,3553,0.6610705504110941
3542,2025-10-15 10:00:00,10,-1,MARKDOWN,2,C,1.4034507,1.4040181064763262,1.4020321838091847,0.0005674064763261377,0.00025621295265224243,0,1,0,0,1,1,True,3544,-1.0
3565,2025-10-15 11:55:00,11,1,MARKUP,1,C,1.40342378,1.4025943016418168,1.4054974758954581,0.0008294783581832554,0.00029139671636664827,0,1,0,0,0,1,False,-1,
3578,2025-10-15 13:00:00,13,1,MARKUP,0,C,1.40342378,1.402616232832393,1.4054426479190174,0.0008075471676070034,0.00024753433521404656,0,0,0,0,0,1,True,3595,0.8789107680621395
3601,2025-10-15 14:55:00,14,1,MARKUP,2,C,1.4035103000000002,1.4027685855450163,1.40536458613746,0.0007417144549839438,0.00022282890996763098,0,1,1,0,0,1,False,-1,
3613,2025-10-15 15:55:00,15,1,MARKUP,2,C,1.4041616399999999,1.4032096250919597,1.4065416772701003,0.0009520149080401996,0.00036074981608027004,0,1,1,0,0,1,True,3621,-1.0
3625,2025-10-15 16:55:00,16,1,MARKUP,1,C,1.4041616399999999,1.4031740527604295,1.4066306080989257,0.0009875872395703755,0.00043189447914071386,1,0,0,0,0,1,True,3626,-1.0
3645,2025-10-15 18:35:00,18,-1,MARKDOWN,2,C,1.40438624,1.405613726450418,1.401317523873955,0.001227486450418036,0.0004074529008359387,0,1,1,0,0,1,True,3663,-1.0
3657,2025-10-15 19:35:00,19,-1,MARKDOWN,1,C,1.4043595,1.4055846962517153,1.4012965093707117,0.0012251962517153547,0.00034939250343067374,0,1,0,0,0,1,True,3663,-1.0
3669,2025-10-15 20:35:00,20,1,MARKUP,1,C,1.4039358800000001,1.402437686574659,1.407681363563353,0.0014981934253410767,0.0004446268506819295,0,1,0,0,0,1,False,-1,
3823,2025-10-16 09:25:00,9,-1,MARKDOWN,3,B,1.40290036,1.4034199773811142,1.4016013165472145,0.000519617381114168,0.0002599547622287248,1,1,1,0,0,1,True,3824,-1.0
3866,2025-10-16 13:00:00,13,1,MARKUP,2,C,1.40335558,1.4025961752918767,1.405254091770308,0.0007594047081231903,0.0002276494162463768,0,1,1,0,0,1,False,-1,
3878,2025-10-16 14:00:00,14,1,MARKUP,1,C,1.40335558,1.402612628214333,1.4052129594641674,0.0007429517856669676,0.0001947435713339588,0,1,0,0,0,1,False,-1,
3890,2025-10-16 15:00:00,15,1,MARKUP,1,C,1.40393726,1.4030508720499202,1.4061532298751995,0.0008863879500797811,0.0002982559001594283,0,1,0,0,0,1,False,-1,
3902,2025-10-16 16:00:00,16,1,MARKUP,2,C,1.40419702,1.403018679461839,1.4071428713454028,0.0011783405381611267,0.00036264107632239553,0,1,1,0,0,1,True,3906,0.6797775791266725
3914,2025-10-16 17:00:00,17,1,MARKUP,2,C,1.4044380399999998,1.4033592265091566,1.407135073727108,0.0010788134908432667,0.0004615469816868693,0,0,1,0,1,1,True,3916,0.7807232553481049
3935,2025-10-16 18:45:00,18,1,MARKUP,2,C,1.40465434,1.4037450544887218,1.4069275537781956,0.0009092855112782239,0.0003898910225561694,0,1,1,0,0,1,True,3937,0.7141220030980087
3947,2025-10-16 19:45:00,19,1,MARKUP,1,C,1.40453264,1.4033515925099511,1.407485258725122,0.001181047490048881,0.0004368149800977777,0,1,0,0,0,1,True,3949,0.8241878951944099
4094,2025-10-17 08:00:00,8,-1,MARKDOWN,2,C,1.40440542,1.404943798823792,1.40305947294052,0.0005383788237920406,0.0001675976475842994,0,1,1,0,0,1,True,4108,-1.0
4106,2025-10-17 09:00:00,9,-1,MARKDOWN,2,C,1.40459026,1.405301101327119,1.4028131566822024,0.0007108413271190717,0.0002222026542380272,0,1,1,0,0,1,True,4108,-1.0
4120,2025-10-17 10:10:00,10,1,MARKUP,3,B,1.40452152,1.4034592966667725,1.407177078333069,0.0010622233332275854,0.00032140666645516476,0,1,1,0,1,1,False,-1,
4132,2025-10-17 11:10:00,11,1,MARKUP,2,C,1.4048156600000001,1.4034297215001306,1.4082805062496742,0.0013859384998695656,0.0003805569997391435,0,1,1,0,0,1,True,4144,-1.0
4160,2025-10-17 13:30:00,13,-1,MARKDOWN,2,C,1.40393518,1.4042826509143134,1.4030665027142164,0.00034747091431341914,0.0003053018286270793,0,1,1,0,0,1,True,4181,-1.0
4172,2025-10-17 14:30:00,14,-1,MARKDOWN,2,C,1.405222,1.406925181140623,1.4009640471484426,0.0017031811406229558,0.0003503622812459933,0,1,1,0,0,1,False,-1,
4185,2025-10-17 15:35:00,15,-1,MARKDOWN,1,C,1.40476468,1.406202398872481,1.4011703828187976,0.0014377188724810086,0.000384797744962071,0,0,0,0,1,1,True,4201,1.4439314392142737
4215,2025-10-17 18:05:00,18,1,MARKUP,1,C,1.40375466,1.402518640735947,1.4068447081601325,0.0012360192640530343,0.000462718528105961,0,1,0,0,0,1,True,4229,-1.0
4227,2025-10-17 19:05:00,19,1,MARKUP,0,C,1.40375466,1.4025254585830291,1.406827663542427,0.0012292014169708043,0.0004490828339415524,0,0,0,0,0,1,True,4229,-1.0
4240,2025-10-17 20:10:00,20,-1,MARKDOWN,2,C,1.40462364,1.405558347701241,1.4022868707468978,0.0009347077012409333,0.0003566954024816968,0,1,1,0,0,1,False,-1,
4403,2025-10-20 09:45:00,9,1,MARKUP,1,C,1.4013936599999999,1.4004672818125554,1.403709605468611,0.0009263781874444543,0.00022543637488907085,0,1,0,0,0,1,False,-1,
4415,2025-10-20 10:45:00,10,1,MARKUP,2,C,1.40163624,1.4006156858252095,1.4041876254369763,0.0010205541747905222,0.00026862834958099634,0,1,1,0,0,1,False,-1,
4427,2025-10-20 11:45:00,11,1,MARKUP,2,C,1.40181388,1.4007993773491083,1.404350136627229,0.0010145026508916466,0.00024124530178348032,0,1,1,0,0,1,False,-1,
4442,2025-10-20 13:00:00,13,1,MARKUP,2,C,1.4019520799999998,1.400905834975468,1.4045676925613295,0.0010462450245318777,0.00022833004906376678,0,1,1,0,0,1,False,-1,
4454,2025-10-20 14:00:00,14,1,MARKUP,1,C,1.40242906,1.401624309128191,1.4044409371795226,0.0008047508718089791,0.00021138174361759335,0,1,0,0,0,1,False,-1,
4466,2025-10-20 15:00:00,15,1,MARKUP,2,C,1.40294568,1.40195934824127,1.405411509396825,0.0009863317587299747,0.00026130351746019286,0,1,1,0,0,1,False,-1,
4478,2025-10-20 16:00:00,16,1,MARKUP,3,B,1.4035786000000001,1.4025514414790115,1.4061464963024717,0.0010271585209886691,0.00029711704197739515,0,1,1,1,0,1,True,4492,-0.037579399100887735
4490,2025-10-20 17:00:00,17,1,MARKUP,1,C,1.40362444,1.4025392531160727,1.406337407209818,0.001085186883927225,0.00032149376785455685,1,0,0,0,0,1,True,4492,-0.07781148228992617
4670,2025-10-21 08:00:00,8,1,MARKUP,0,C,1.40385152,1.4028838487182549,1.4062706982043625,0.0009676712817450195,0.00013230256349023353,0,0,0,0,0,1,False,-1,
4682,2025-10-21 09:00:00,9,1,MARKUP,2,C,1.4044096,1.403251775272761,1.4073041618180975,0.0011578247272390207,0.00017644945447840995,0,1,1,0,0,1,False,-1,
